#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2020 04 01 16 50 340  6.2  6.2 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.6 99.0 99.00
2020 04 01 17 00 340  5.7  6.2 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
2020 04 01 17 10 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.8 99.0 99.00
2020 04 01 17 20 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.8 99.0 99.00
2020 04 01 17 30 340  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
2020 04 01 17 40 350  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
2020 04 01 17 50 350  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.7 999.0   3.7 99.0 99.00
2020 04 01 18 00 350  6.7  6.7 99.00 99.00 99.00 999 9999.0   3.6 999.0   3.7 99.0 99.00
2020 04 01 18 10 350  6.7  7.2 99.00 99.00 99.00 999 9999.0   3.5 999.0   3.5 99.0 99.00
2020 04 01 18 20 350  7.2  7.2 99.00 99.00 99.00 999 9999.0   3.4 999.0   3.4 99.0 99.00
2020 04 01 18 30 350  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.3 99.0 99.00
2020 04 01 18 40 360  6.2  6.2 99.00 99.00 99.00 999 9999.0   3.1 999.0   3.1 99.0 99.00
2020 04 01 18 50 360  6.2  6.2 99.00 99.00 99.00 999 9999.0   3.1 999.0   3.1 99.0 99.00
2020 04 01 19 00 360  6.7  6.7 99.00 99.00 99.00 999 9999.0   2.9 999.0   3.0 99.0 99.00
2020 04 01 19 10  10  5.7  6.2 99.00 99.00 99.00 999 9999.0   3.1 999.0   3.1 99.0 99.00
2020 04 01 19 20 360  6.2  6.7 99.00 99.00 99.00 999 9999.0   2.9 999.0   3.0 99.0 99.00
2020 04 01 19 30  10  6.2  6.2 99.00 99.00 99.00 999 9999.0   2.9 999.0   3.0 99.0 99.00
2020 04 01 19 40  10  5.7  6.2 99.00 99.00 99.00 999 9999.0   3.0 999.0   3.0 99.0 99.00
2020 04 01 19 50  10  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.2 99.0 99.00
2020 04 01 20 00  10  6.2  6.7 99.00 99.00 99.00 999 9999.0   3.3 999.0   3.3 99.0 99.00
2020 04 01 20 10  20  6.7  7.2 99.00 99.00 99.00 999 9999.0   2.9 999.0   2.9 99.0 99.00
2020 04 01 20 20  10  5.7  6.2 99.00 99.00 99.00 999 9999.0   2.8 999.0   2.8 99.0 99.00
2020 04 01 20 30  10  5.1  5.7 99.00 99.00 99.00 999 9999.0   2.5 999.0   2.5 99.0 99.00
2020 04 01 20 40  10  4.6  4.6 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.4 99.0 99.00
2020 04 01 20 50 360  3.6  4.1 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.4 99.0 99.00
2020 04 01 21 00  10  3.6  4.1 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.5 99.0 99.00
2020 04 01 21 10 360  3.1  3.1 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.5 99.0 99.00
2020 04 01 21 20  10  3.1  3.1 99.00 99.00 99.00 999 9999.0   2.3 999.0   2.3 99.0 99.00
2020 04 01 21 30 360  1.5  2.1 99.00 99.00 99.00 999 9999.0   2.3 999.0   2.4 99.0 99.00
2020 04 01 21 40 350  1.5  1.5 99.00 99.00 99.00 999 9999.0   2.3 999.0   2.4 99.0 99.00
2020 04 01 21 50 350  1.0  1.5 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.4 99.0 99.00
2020 04 01 22 00 360  1.0  1.0 99.00 99.00 99.00 999 9999.0   2.6 999.0   2.6 99.0 99.00
2020 04 01 22 10 360  0.5  0.5 99.00 99.00 99.00 999 9999.0   2.9 999.0   2.9 99.0 99.00
2020 04 01 22 20  20  1.0  1.5 99.00 99.00 99.00 999 9999.0   3.0 999.0   3.0 99.0 99.00
2020 04 01 22 30  30  2.1  2.1 99.00 99.00 99.00 999 9999.0   3.1 999.0   3.1 99.0 99.00
2020 04 01 22 40  40  2.6  3.1 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.3 99.0 99.00
2020 04 01 22 50  50  3.1  3.6 99.00 99.00 99.00 999 9999.0   3.2 999.0   3.2 99.0 99.00
2020 04 01 23 00  60  2.6  3.1 99.00 99.00 99.00 999 9999.0   3.0 999.0   3.0 99.0 99.00
2020 04 01 23 10  50  3.1  3.6 99.00 99.00 99.00 999 9999.0   2.4 999.0   2.4 99.0 99.00
2020 04 01 23 20  40  2.1  2.6 99.00 99.00 99.00 999 9999.0   2.1 999.0   2.1 99.0 99.00
2020 04 01 23 30  50  2.6  2.6 99.00 99.00 99.00 999 9999.0   1.7 999.0   1.7 99.0 99.00
2020 04 01 23 40  40  2.1  2.1 99.00 99.00 99.00 999 9999.0   1.5 999.0   1.5 99.0 99.00
2020 04 01 23 50  50  2.6  2.6 99.00 99.00 99.00 999 9999.0   1.4 999.0   1.4 99.0 99.00
2020 04 02 00 00  30  1.5  2.1 99.00 99.00 99.00 999 9999.0   1.3 999.0   1.4 99.0 99.00
2020 04 02 00 10  30  1.5  2.1 99.00 99.00 99.00 999 9999.0   1.2 999.0   1.3 99.0 99.00
2020 04 02 00 20  20  1.5  1.5 99.00 99.00 99.00 999 9999.0   1.1 999.0   1.1 99.0 99.00
2020 04 02 00 30 360  1.0  1.5 99.00 99.00 99.00 999 9999.0   1.2 999.0   1.2 99.0 99.00
2020 04 02 00 40  10  1.0  1.5 99.00 99.00 99.00 999 9999.0   1.1 999.0   1.2 99.0 99.00
2020 04 02 00 50  30  1.5  1.5 99.00 99.00 99.00 999 9999.0   1.0 999.0   1.1 99.0 99.00
2020 04 02 01 00  30  1.5  2.1 99.00 99.00 99.00 999 9999.0   1.0 999.0   1.0 99.0 99.00
2020 04 02 01 10  40  2.1  2.1 99.00 99.00 99.00 999 9999.0   1.0 999.0   1.0 99.0 99.00
2020 04 02 01 20  40  2.1  2.6 99.00 99.00 99.00 999 9999.0   1.0 999.0   1.1 99.0 99.00
2020 04 02 01 30  50  2.1  2.6 99.00 99.00 99.00 999 9999.0   1.1 999.0   1.1 99.0 99.00
2020 04 02 01 40  50  1.5  2.1 99.00 99.00 99.00 999 9999.0   1.0 999.0   1.0 99.0 99.00
2020 04 02 01 50  60  0.5  1.0 99.00 99.00 99.00 999 9999.0   0.9 999.0   0.9 99.0 99.00
2020 04 02 02 00  50  0.5  1.0 99.00 99.00 99.00 999 9999.0   0.8 999.0   0.8 99.0 99.00
2020 04 02 02 10  80  1.0  1.0 99.00 99.00 99.00 999 9999.0   0.7 999.0   0.7 99.0 99.00
2020 04 02 02 20  80  1.5  1.5 99.00 99.00 99.00 999 9999.0   0.8 999.0   0.8 99.0 99.00
2020 04 02 02 30   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   0.8 999.0   0.8 99.0 99.00
2020 04 02 02 40  80  0.0  0.5 99.00 99.00 99.00 999 9999.0   0.7 999.0   0.7 99.0 99.00
2020 04 02 02 50  80  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 03 00   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.5 99.0 99.00
2020 04 02 03 10   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.4 99.0 99.00
2020 04 02 03 20   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   0.2 999.0   0.2 99.0 99.00
2020 04 02 03 30 170  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.1 999.0   0.1 99.0 99.00
2020 04 02 03 40 190  0.5  1.0 99.00 99.00 99.00 999 9999.0   0.2 999.0   0.2 99.0 99.00
2020 04 02 03 50 200  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.3 99.0 99.00
2020 04 02 04 00   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.3 99.0 99.00
2020 04 02 04 10 120  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.4 99.0 99.00
2020 04 02 04 20   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.4 99.0 99.00
2020 04 02 04 30 150  0.5  1.0 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.3 99.0 99.00
2020 04 02 04 40 140  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.3 99.0 99.00
2020 04 02 04 50 150  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.4 99.0 99.00
2020 04 02 05 00 150  1.5  2.6 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.5 99.0 99.00
2020 04 02 05 10 160  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 05 20 160  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.6 99.0 99.00
2020 04 02 05 30 160  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.5 99.0 99.00
2020 04 02 05 40 180  2.1  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 05 50 170  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 06 00 170  1.5  1.5 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.7 99.0 99.00
2020 04 02 06 10 160  1.5  1.5 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.7 99.0 99.00
2020 04 02 06 20 140  2.1  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 06 30 160  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.7 99.0 99.00
2020 04 02 06 40 170  2.1  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 06 50 180  1.5  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 07 00 170  2.1  2.6 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.6 99.0 99.00
2020 04 02 07 10 180  2.6  2.6 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 07 20 180  2.1  2.6 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 07 30 180  2.6  2.6 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 07 40 170  2.1  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.7 99.0 99.00
2020 04 02 07 50 160  2.1  2.1 99.00 99.00 99.00 999 9999.0   0.6 999.0   0.6 99.0 99.00
2020 04 02 08 00 150  1.5  1.5 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.6 99.0 99.00
2020 04 02 08 10 120  1.0  1.5 99.00 99.00 99.00 999 9999.0   0.5 999.0   0.5 99.0 99.00
2020 04 02 08 20 140  1.0  1.5 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.5 99.0 99.00
2020 04 02 08 30 140  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.4 99.0 99.00
2020 04 02 08 40 150  0.5  1.0 99.00 99.00 99.00 999 9999.0   0.4 999.0   0.4 99.0 99.00
2020 04 02 08 50 140  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.4 99.0 99.00
2020 04 02 09 00 130  0.5  0.5 99.00 99.00 99.00 999 9999.0   0.3 999.0   0.4 99.0 99.00
